  1083	4.62896 5.37104
  1084	4.62895 5.37105
  1085	4.62895 5.37105
  1086	4.62895 5.37105
  1087	4.62895 5.37105
  1088	4.62895 5.37105
  1089	4.62895 5.37105
  1090	4.62894 5.37106
  1091	4.62894 5.37106
  1092	4.62894 5.37106
  1093	4.62894 5.37106
  1094	4.62894 5.37106
  1095	4.62894 5.37106
  1096	4.62893 5.37107
  1097	4.62893 5.37107
  1098	4.62893 5.37107
  1099	4.62893 5.37107
  1100	4.62893 5.37107
  1101	4.62893 5.37108
  1102	4.62892 5.37108
  1103	4.62892 5.37108
  1104	4.62892 5.37108
  1105	4.62892 5.37108
  1106	4.62892 5.37108
  1107	4.62892 5.37109
  1108	4.62891 5.37109
  1109	4.62891 5.37109
  1110	4.62891 5.37109
  1111	4.62891 5.37109
  1112	4.62891 5.37109
  1113	4.6289 5.3711
  1114	4.6289 5.3711
  1115	4.6289 5.3711
  1116	4.6289 5.3711
  1117	4.6289 5.3711
  1118	4.6289 5.3711
  1119	4.62889 5.37111
  1120	4.62889 5.37111
  1121	4.62889 5.37111
  1122	4.62889 5.37111
  1123	4.62889 5.37111
  1124	4.62889 5.37111
  1125	4.62888 5.37112
  1126	4.62888 5.37112
  1127	4.62888 5.37112
  1128	4.62888 5.37112
  1129	4.62888 5.37112
  1130	4.62888 5.37113
  1131	4.62887 5.37113
  1132	4.62887 5.37113
  1133	4.62887 5.37113
  1134	4.62887 5.37113
  1135	4.62887 5.37113
  1136	4.62887 5.37114
  1137	4.62886 5.37114
  1138	4.62886 5.37114
  1139	4.62886 5.37114
  1140	4.62886 5.37114
  1141	4.62886 5.37114
  1142	4.62885 5.37115
  1143	4.62885 5.37115
  1144	4.62885 5.37115
  1145	4.62885 5.37115
  1146	4.62885 5.37115
  1147	4.62885 5.37115
  1148	4.62884 5.37116
  1149	4.62884 5.37116
  1150	4.62884 5.37116
  1151	4.62884 5.37116
  1152	4.62884 5.37116
  1153	4.62884 5.37117
  1154	4.62883 5.37117
  1155	4.62883 5.37117
  1156	4.62883 5.37117
  1157	4.62883 5.37117
  1158	4.62883 5.37117
  1159	4.62882 5.37118
  1160	4.62882 5.37118
  1161	4.62882 5.37118
  1162	4.62882 5.37118
  1163	4.62882 5.37118
  1164	4.62882 5.37118
  1165	4.62881 5.37119
  1166	4.62881 5.37119
  1167	4.62881 5.37119
  1168	4.62881 5.37119
  1169	4.62881 5.37119
  1170	4.62881 5.3712
  1171	4.6288 5.3712
  1172	4.6288 5.3712
  1173	4.6288 5.3712
  1174	4.6288 5.3712
  1175	4.6288 5.3712
  1176	4.62879 5.37121
  1177	4.62879 5.37121
  1178	4.62879 5.37121
  1179	4.62879 5.37121
  1180	4.62879 5.37121
  1181	4.62879 5.37121
  1182	4.62878 5.37122
  1183	4.62878 5.37122
  1184	4.62878 5.37122
  1185	4.62878 5.37122
  1186	4.62878 5.37122
  1187	4.62878 5.37123
  1188	4.62877 5.37123
  1189	4.62877 5.37123
  1190	4.62877 5.37123
  1191	4.62877 5.37123
  1192	4.62877 5.37123
  1193	4.62876 5.37124
  1194	4.62876 5.37124
  1195	4.62876 5.37124
  1196	4.62876 5.37124
  1197	4.62876 5.37124
  1198	4.62876 5.37125
  1199	4.62875 5.37125
  1200	4.62875 5.37125
  1201	4.62875 5.37125
  1202	4.62875 5.37125
  1203	4.62875 5.37125
  1204	4.62874 5.37126
  1205	4.62874 5.37126
  1206	4.62874 5.37126
  1207	4.62874 5.37126
  1208	4.62874 5.37126
  1209	4.62874 5.37126
  1210	4.62873 5.37127
  1211	4.62873 5.37127
  1212	4.62873 5.37127
  1213	4.62873 5.37127
  1214	4.62873 5.37127
  1215	4.62873 5.37128
  1216	4.62872 5.37128
  1217	4.62872 5.37128
  1218	4.62872 5.37128
  1219	4.62872 5.37128
  1220	4.62872 5.37128
  1221	4.62871 5.37129
  1222	4.62871 5.37129
  1223	4.62871 5.37129
  1224	4.62871 5.37129
  1225	4.62871 5.37129
  1226	4.62871 5.3713
  1227	4.6287 5.3713
  1228	4.6287 5.3713
  1229	4.6287 5.3713
  1230	4.6287 5.3713
  1231	4.6287 5.3713
  1232	4.62869 5.37131
  1233	4.62869 5.37131
  1234	4.62869 5.37131
  1235	4.62869 5.37131
  1236	4.62869 5.37131
  1237	4.62869 5.37132
  1238	4.62868 5.37132
  1239	4.62868 5.37132
  1240	4.62868 5.37132
  1241	4.62868 5.37132
  1242	4.62868 5.37132
  1243	4.62867 5.37133
  1244	4.62867 5.37133
  1245	4.62867 5.37133
  1246	4.62867 5.37133
  1247	4.62867 5.37133
  1248	4.62867 5.37134
  1249	4.62866 5.37134
  1250	4.62866 5.37134
  1251	4.62866 5.37134
  1252	4.62866 5.37134
  1253	4.62866 5.37134
  1254	4.62865 5.37135
  1255	4.62865 5.37135
  1256	4.62865 5.37135
  1257	4.62865 5.37135
  1258	4.62865 5.37135
  1259	4.62865 5.37136
  1260	4.62864 5.37136
  1261	4.62864 5.37136
  1262	4.62864 5.37136
  1263	4.62864 5.37136
  1264	4.62864 5.37136
  1265	4.62863 5.37137
  1266	4.62863 5.37137
  1267	4.62863 5.37137
  1268	4.62863 5.37137
  1269	4.62863 5.37137
  1270	4.62863 5.37138
  1271	4.62862 5.37138
  1272	4.62862 5.37138
  1273	4.62862 5.37138
  1274	4.62862 5.37138
  1275	4.62862 5.37138
  1276	4.62861 5.37139
  1277	4.62861 5.37139
  1278	4.62861 5.37139
  1279	4.62861 5.37139
  1280	4.62861 5.37139
  1281	4.62861 5.3714
  1282	4.6286 5.3714
  1283	4.6286 5.3714
  1284	4.6286 5.3714
  1285	4.6286 5.3714
  1286	4.6286 5.3714
  1287	4.62859 5.37141
  1288	4.62859 5.37141
  1289	4.62859 5.37141
  1290	4.62859 5.37141
  1291	4.62859 5.37141
  1292	4.62859 5.37142
  1293	4.62858 5.37142
  1294	4.62858 5.37142
  1295	4.62858 5.37142
  1296	4.62858 5.37142
  1297	4.62858 5.37142
  1298	4.62857 5.37143
  1299	4.62857 5.37143
  1300	4.62857 5.37143
  1301	4.62857 5.37143
  1302	4.62857 5.37143
  1303	4.62857 5.37144
  1304	4.62856 5.37144
  1305	4.62856 5.37144
  1306	4.62856 5.37144
  1307	4.62856 5.37144
  1308	4.62856 5.37144
  1309	4.62855 5.37145
  1310	4.62855 5.37145
  1311	4.62855 5.37145
  1312	4.62855 5.37145
  1313	4.62855 5.37145
  1314	4.62855 5.37146
  1315	4.62854 5.37146
  1316	4.62854 5.37146
  1317	4.62854 5.37146
  1318	4.62854 5.37146
  1319	4.62854 5.37146
  1320	4.62853 5.37147
  1321	4.62853 5.37147
  1322	4.62853 5.37147
  1323	4.62853 5.37147
  1324	4.62853 5.37147
  1325	4.62852 5.37148
  1326	4.62852 5.37148
  1327	4.62852 5.37148
  1328	4.62852 5.37148
  1329	4.62852 5.37148
  1330	4.62852 5.37149
  1331	4.62851 5.37149
  1332	4.62851 5.37149
  1333	4.62851 5.37149
  1334	4.62851 5.37149
  1335	4.62851 5.37149
  1336	4.6285 5.3715
  1337	4.6285 5.3715
  1338	4.6285 5.3715
  1339	4.6285 5.3715
  1340	4.6285 5.3715
  1341	4.6285 5.37151
  1342	4.62849 5.37151
  1343	4.62849 5.37151
  1344	4.62849 5.37151
  1345	4.62849 5.37151
  1346	4.62849 5.37151
  1347	4.62848 5.37152
  1348	4.62848 5.37152
  1349	4.62848 5.37152
  1350	4.62848 5.37152
  1351	4.62848 5.37152
  1352	4.62848 5.37153
  1353	4.62847 5.37153
  1354	4.62847 5.37153
  1355	4.62847 5.37153
  1356	4.62847 5.37153
  1357	4.62847 5.37153
  1358	4.62846 5.37154
  1359	4.62846 5.37154
  1360	4.62846 5.37154
  1361	4.62846 5.37154
  1362	4.62846 5.37154
  1363	4.62845 5.37155
  1364	4.62845 5.37155
  1365	4.62845 5.37155
  1366	4.62845 5.37155
  1367	4.62845 5.37155
  1368	4.62845 5.37156
  1369	4.62844 5.37156
  1370	4.62844 5.37156
  1371	4.62844 5.37156
  1372	4.62844 5.37156
  1373	4.62844 5.37156
  1374	4.62843 5.37157
  1375	4.62843 5.37157
  1376	4.62843 5.37157
  1377	4.62843 5.37157
  1378	4.62843 5.37157
  1379	4.62843 5.37158
  1380	4.62842 5.37158
  1381	4.62842 5.37158
  1382	4.62842 5.37158
  1383	4.62842 5.37158
  1384	4.62842 5.37158
  1385	4.62841 5.37159
  1386	4.62841 5.37159
  1387	4.62841 5.37159
  1388	4.62841 5.37159
  1389	4.62841 5.37159
  1390	4.6284 5.3716
  1391	4.6284 5.3716
  1392	4.6284 5.3716
  1393	4.6284 5.3716
  1394	4.6284 5.3716
  1395	4.6284 5.37161
  1396	4.62839 5.37161
  1397	4.62839 5.37161
  1398	4.62839 5.37161
  1399	4.62839 5.37161
  1400	4.62839 5.37161
  1401	4.62838 5.37162
  1402	4.62838 5.37162
  1403	4.62838 5.37162
  1404	4.62838 5.37162
  1405	4.62838 5.37162
  1406	4.62837 5.37163
  1407	4.62837 5.37163
  1408	4.62837 5.37163
  1409	4.62837 5.37163
  1410	4.62837 5.37163
  1411	4.62837 5.37164
  1412	4.62836 5.37164
  1413	4.62836 5.37164
  1414	4.62836 5.37164
  1415	4.62836 5.37164
  1416	4.62836 5.37164
  1417	4.62835 5.37165
  1418	4.62835 5.37165
  1419	4.62835 5.37165
  1420	4.62835 5.37165
  1421	4.62835 5.37165
  1422	4.62835 5.37166
  1423	4.62834 5.37166
  1424	4.62834 5.37166
  1425	4.62834 5.37166
  1426	4.62834 5.37166
  1427	4.62834 5.37166
  1428	4.62833 5.37167
  1429	4.62833 5.37167
  1430	4.62833 5.37167
  1431	4.62833 5.37167
  1432	4.62833 5.37167
  1433	4.62832 5.37168
  1434	4.62832 5.37168
  1435	4.62832 5.37168
  1436	4.62832 5.37168
  1437	4.62832 5.37168
  1438	4.62832 5.37169
  1439	4.62831 5.37169
  1440	4.62831 5.37169
  1441	4.62831 5.37169
  1442	4.62831 5.37169
  1443	4.62831 5.37169
  1444	4.6283 5.3717
  1445	4.6283 5.3717
  1446	4.6283 5.3717
  1447	4.6283 5.3717
  1448	4.6283 5.3717
  1449	4.62829 5.37171
  1450	4.62829 5.37171
  1451	4.62829 5.37171
  1452	4.62829 5.37171
  1453	4.62829 5.37171
  1454	4.62829 5.37172
  1455	4.62828 5.37172
  1456	4.62828 5.37172
  1457	4.62828 5.37172
  1458	4.62828 5.37172
  1459	4.62828 5.37172
  1460	4.62827 5.37173
  1461	4.62827 5.37173
  1462	4.62827 5.37173
  1463	4.62827 5.37173
  1464	4.62827 5.37173
  1465	4.62827 5.37174
  1466	4.62826 5.37174
  1467	4.62826 5.37174
  1468	4.62826 5.37174
  1469	4.62826 5.37174
  1470	4.62826 5.37174
  1471	4.62825 5.37175
  1472	4.62825 5.37175
  1473	4.62825 5.37175
  1474	4.62825 5.37175
  1475	4.62825 5.37175
  1476	4.62824 5.37176
  1477	4.62824 5.37176
  1478	4.62824 5.37176
  1479	4.62824 5.37176
  1480	4.62824 5.37176
  1481	4.62824 5.37177
  1482	4.62823 5.37177
  1483	4.62823 5.37177
  1484	4.62823 5.37177
  1485	4.62823 5.37177
  1486	4.62823 5.37177
  1487	4.62822 5.37178
  1488	4.62822 5.37178
  1489	4.62822 5.37178
  1490	4.62822 5.37178
  1491	4.62822 5.37178
  1492	4.62821 5.37179
  1493	4.62821 5.37179
  1494	4.62821 5.37179
  1495	4.62821 5.37179
  1496	4.62821 5.37179
  1497	4.62821 5.3718
  1498	4.6282 5.3718
  1499	4.6282 5.3718
  1500	4.6282 5.3718
  1501	4.6282 5.3718
  1502	4.6282 5.3718
  1503	4.62819 5.37181
  1504	4.62819 5.37181
  1505	4.62819 5.37181
  1506	4.62819 5.37181
  1507	4.62819 5.37181
  1508	4.62818 5.37182
  1509	4.62818 5.37182
  1510	4.62818 5.37182
  1511	4.62818 5.37182
  1512	4.62818 5.37182
  1513	4.62818 5.37183
  1514	4.62817 5.37183
  1515	4.62817 5.37183
  1516	4.62817 5.37183
  1517	4.62817 5.37183
  1518	4.62817 5.37183
  1519	4.62816 5.37184
  1520	4.62816 5.37184
  1521	4.62816 5.37184
  1522	4.62816 5.37184
  1523	4.62816 5.37184
  1524	4.62816 5.37185
  1525	4.62815 5.37185
  1526	4.62815 5.37185
  1527	4.62815 5.37185
  1528	4.62815 5.37185
  1529	4.62815 5.37185
  1530	4.62814 5.37186
  1531	4.62814 5.37186
  1532	4.62814 5.37186
  1533	4.62814 5.37186
  1534	4.62814 5.37186
  1535	4.62813 5.37187
  1536	4.62813 5.37187
  1537	4.62813 5.37187
  1538	4.62813 5.37187
  1539	4.62813 5.37187
  1540	4.62813 5.37188
  1541	4.62812 5.37188
  1542	4.62812 5.37188
  1543	4.62812 5.37188
  1544	4.62812 5.37188
  1545	4.62812 5.37188
  1546	4.62811 5.37189
  1547	4.62811 5.37189
  1548	4.62811 5.37189
  1549	4.62811 5.37189
  1550	4.62811 5.37189
  1551	4.6281 5.3719
  1552	4.6281 5.3719
  1553	4.6281 5.3719
  1554	4.6281 5.3719
  1555	4.6281 5.3719
  1556	4.6281 5.37191
  1557	4.62809 5.37191
  1558	4.62809 5.37191
  1559	4.62809 5.37191
  1560	4.62809 5.37191
  1561	4.62809 5.37191
  1562	4.62808 5.37192
  1563	4.62808 5.37192
  1564	4.62808 5.37192
  1565	4.62808 5.37192
  1566	4.62808 5.37192
  1567	4.62808 5.37193
  1568	4.62807 5.37193
  1569	4.62807 5.37193
  1570	4.62807 5.37193
  1571	4.62807 5.37193
  1572	4.62807 5.37193
  1573	4.62806 5.37194
  1574	4.62806 5.37194
  1575	4.62806 5.37194
  1576	4.62806 5.37194
  1577	4.62806 5.37194
  1578	4.62805 5.37195
  1579	4.62805 5.37195
  1580	4.62805 5.37195
  1581	4.62805 5.37195
  1582	4.62805 5.37195
  1583	4.62805 5.37196
  1584	4.62804 5.37196
  1585	4.62804 5.37196
  1586	4.62804 5.37196
  1587	4.62804 5.37196
  1588	4.62804 5.37196
  1589	4.62803 5.37197
  1590	4.62803 5.37197
  1591	4.62803 5.37197
  1592	4.62803 5.37197
  1593	4.62803 5.37197
  1594	4.62803 5.37198
  1595	4.62802 5.37198
  1596	4.62802 5.37198
  1597	4.62802 5.37198
  1598	4.62802 5.37198
  1599	4.62802 5.37198
  1600	4.62801 5.37199
  1601	4.62801 5.37199
  1602	4.62801 5.37199
  1603	4.62801 5.37199
  1604	4.62801 5.37199
  1605	4.628 5.372
  1606	4.628 5.372
  1607	4.628 5.372
  1608	4.628 5.372
  1609	4.628 5.372
  1610	4.628 5.372
  1611	4.62799 5.37201
  1612	4.62799 5.37201
  1613	4.62799 5.37201
  1614	4.62799 5.37201
  1615	4.62799 5.37201
  1616	4.62798 5.37202
  1617	4.62798 5.37202
  1618	4.62798 5.37202
  1619	4.62798 5.37202
  1620	4.62798 5.37202
  1621	4.62798 5.37203
  1622	4.62797 5.37203
  1623	4.62797 5.37203
  1624	4.62797 5.37203
  1625	4.62797 5.37203
  1626	4.62797 5.37203
  1627	4.62796 5.37204
  1628	4.62796 5.37204
  1629	4.62796 5.37204
  1630	4.62796 5.37204
  1631	4.62796 5.37204
  1632	4.62796 5.37205
  1633	4.62795 5.37205
  1634	4.62795 5.37205
  1635	4.62795 5.37205
  1636	4.62795 5.37205
  1637	4.62795 5.37205
  1638	4.62794 5.37206
  1639	4.62794 5.37206
  1640	4.62794 5.37206
  1641	4.62794 5.37206
  1642	4.62794 5.37206
  1643	4.62794 5.37207
  1644	4.62793 5.37207
  1645	4.62793 5.37207
  1646	4.62793 5.37207
  1647	4.62793 5.37207
  1648	4.62793 5.37207
  1649	4.62792 5.37208
  1650	4.62792 5.37208
  1651	4.62792 5.37208
  1652	4.62792 5.37208
  1653	4.62792 5.37208
  1654	4.62791 5.37209
  1655	4.62791 5.37209
  1656	4.62791 5.37209
  1657	4.62791 5.37209
  1658	4.62791 5.37209
  1659	4.62791 5.37209
  1660	4.6279 5.3721
  1661	4.6279 5.3721
  1662	4.6279 5.3721
  1663	4.6279 5.3721
  1664	4.6279 5.3721
  1665	4.62789 5.37211
  1666	4.62789 5.37211
  1667	4.62789 5.37211
  1668	4.62789 5.37211
  1669	4.62789 5.37211
  1670	4.62789 5.37212
  1671	4.62788 5.37212
  1672	4.62788 5.37212
  1673	4.62788 5.37212
  1674	4.62788 5.37212
  1675	4.62788 5.37212
  1676	4.62787 5.37213
  1677	4.62787 5.37213
  1678	4.62787 5.37213
  1679	4.62787 5.37213
  1680	4.62787 5.37213
  1681	4.62787 5.37214
  1682	4.62786 5.37214
  1683	4.62786 5.37214
  1684	4.62786 5.37214
  1685	4.62786 5.37214
  1686	4.62786 5.37214
  1687	4.62785 5.37215
  1688	4.62785 5.37215
  1689	4.62785 5.37215
  1690	4.62785 5.37215
  1691	4.62785 5.37215
  1692	4.62785 5.37215
  1693	4.62784 5.37216
  1694	4.62784 5.37216
  1695	4.62784 5.37216
  1696	4.62784 5.37216
  1697	4.62784 5.37216
  1698	4.62783 5.37217
  1699	4.62783 5.37217
  1700	4.62783 5.37217
  1701	4.62783 5.37217
  1702	4.62783 5.37217
  1703	4.62783 5.37217
  1704	4.62782 5.37218
  1705	4.62782 5.37218
  1706	4.62782 5.37218
  1707	4.62782 5.37218
  1708	4.62782 5.37218
  1709	4.62782 5.37219
  1710	4.62781 5.37219
  1711	4.62781 5.37219
  1712	4.62781 5.37219
  1713	4.62781 5.37219
  1714	4.62781 5.37219
  1715	4.6278 5.3722
  1716	4.6278 5.3722
  1717	4.6278 5.3722
  1718	4.6278 5.3722
  1719	4.6278 5.3722
  1720	4.6278 5.37221
  1721	4.62779 5.37221
  1722	4.62779 5.37221
  1723	4.62779 5.37221
  1724	4.62779 5.37221
  1725	4.62779 5.37221
  1726	4.62778 5.37222
  1727	4.62778 5.37222
  1728	4.62778 5.37222
  1729	4.62778 5.37222
  1730	4.62778 5.37222
  1731	4.62778 5.37223
  1732	4.62777 5.37223
  1733	4.62777 5.37223
  1734	4.62777 5.37223
  1735	4.62777 5.37223
  1736	4.62777 5.37223
  1737	4.62776 5.37224
  1738	4.62776 5.37224
  1739	4.62776 5.37224
  1740	4.62776 5.37224
  1741	4.62776 5.37224
  1742	4.62776 5.37225
  1743	4.62775 5.37225
  1744	4.62775 5.37225
  1745	4.62775 5.37225
  1746	4.62775 5.37225
  1747	4.62775 5.37225
  1748	4.62774 5.37226
  1749	4.62774 5.37226
  1750	4.62774 5.37226
  1751	4.62774 5.37226
  1752	4.62774 5.37226
  1753	4.62774 5.37226
  1754	4.62773 5.37227
  1755	4.62773 5.37227
  1756	4.62773 5.37227
  1757	4.62773 5.37227
  1758	4.62773 5.37227
  1759	4.62773 5.37228
  1760	4.62772 5.37228
  1761	4.62772 5.37228
  1762	4.62772 5.37228
  1763	4.62772 5.37228
  1764	4.62772 5.37228
  1765	4.62771 5.37229
  1766	4.62771 5.37229
  1767	4.62771 5.37229
  1768	4.62771 5.37229
  1769	4.62771 5.37229
  1770	4.62771 5.37229
  1771	4.6277 5.3723
  1772	4.6277 5.3723
  1773	4.6277 5.3723
  1774	4.6277 5.3723
  1775	4.6277 5.3723
  1776	4.6277 5.37231
  1777	4.62769 5.37231
  1778	4.62769 5.37231
  1779	4.62769 5.37231
  1780	4.62769 5.37231
  1781	4.62769 5.37231
  1782	4.62768 5.37232
  1783	4.62768 5.37232
  1784	4.62768 5.37232
  1785	4.62768 5.37232
  1786	4.62768 5.37232
  1787	4.62768 5.37232
  1788	4.62767 5.37233
  1789	4.62767 5.37233
  1790	4.62767 5.37233
  1791	4.62767 5.37233
  1792	4.62767 5.37233
  1793	4.62767 5.37234
  1794	4.62766 5.37234
  1795	4.62766 5.37234
  1796	4.62766 5.37234
  1797	4.62766 5.37234
  1798	4.62766 5.37234
  1799	4.62765 5.37235
  1800	4.62765 5.37235
  1801	4.62765 5.37235
  1802	4.62765 5.37235
  1803	4.62765 5.37235
  1804	4.62765 5.37235
  1805	4.62764 5.37236
  1806	4.62764 5.37236
  1807	4.62764 5.37236
  1808	4.62764 5.37236
  1809	4.62764 5.37236
  1810	4.62764 5.37237
  1811	4.62763 5.37237
  1812	4.62763 5.37237
  1813	4.62763 5.37237
  1814	4.62763 5.37237
  1815	4.62763 5.37237
  1816	4.62763 5.37238
  1817	4.62762 5.37238
  1818	4.62762 5.37238
  1819	4.62762 5.37238
  1820	4.62762 5.37238
  1821	4.62762 5.37238
  1822	4.62761 5.37239
  1823	4.62761 5.37239
  1824	4.62761 5.37239
  1825	4.62761 5.37239
  1826	4.62761 5.37239
  1827	4.62761 5.37239
  1828	4.6276 5.3724
  1829	4.6276 5.3724
  1830	4.6276 5.3724
  1831	4.6276 5.3724
  1832	4.6276 5.3724
  1833	4.6276 5.37241
  1834	4.62759 5.37241
  1835	4.62759 5.37241
  1836	4.62759 5.37241
  1837	4.62759 5.37241
  1838	4.62759 5.37241
  1839	4.62759 5.37242
  1840	4.62758 5.37242
  1841	4.62758 5.37242
  1842	4.62758 5.37242
  1843	4.62758 5.37242
  1844	4.62758 5.37242
  1845	4.62757 5.37243
  1846	4.62757 5.37243
  1847	4.62757 5.37243
  1848	4.62757 5.37243
  1849	4.62757 5.37243
  1850	4.62757 5.37243
  1851	4.62756 5.37244
  1852	4.62756 5.37244
  1853	4.62756 5.37244
  1854	4.62756 5.37244
  1855	4.62756 5.37244
  1856	4.62756 5.37244
  1857	4.62755 5.37245
  1858	4.62755 5.37245
  1859	4.62755 5.37245
  1860	4.62755 5.37245
  1861	4.62755 5.37245
  1862	4.62755 5.37245
  1863	4.62754 5.37246
  1864	4.62754 5.37246
  1865	4.62754 5.37246
  1866	4.62754 5.37246
  1867	4.62754 5.37246
  1868	4.62754 5.37247
  1869	4.62753 5.37247
  1870	4.62753 5.37247
  1871	4.62753 5.37247
  1872	4.62753 5.37247
  1873	4.62753 5.37247
  1874	4.62753 5.37248
  1875	4.62752 5.37248
  1876	4.62752 5.37248
  1877	4.62752 5.37248
  1878	4.62752 5.37248
  1879	4.62752 5.37248
  1880	4.62752 5.37249
  1881	4.62751 5.37249
  1882	4.62751 5.37249
  1883	4.62751 5.37249
  1884	4.62751 5.37249
  1885	4.62751 5.37249
  1886	4.62751 5.3725
  1887	4.6275 5.3725
  1888	4.6275 5.3725
  1889	4.6275 5.3725
  1890	4.6275 5.3725
  1891	4.6275 5.3725
  1892	4.62749 5.37251
  1893	4.62749 5.37251
  1894	4.62749 5.37251
  1895	4.62749 5.37251
  1896	4.62749 5.37251
  1897	4.62749 5.37251
  1898	4.62748 5.37252
  1899	4.62748 5.37252
  1900	4.62748 5.37252
  1901	4.62748 5.37252
  1902	4.62748 5.37252
  1903	4.62748 5.37252
  1904	4.62747 5.37253
  1905	4.62747 5.37253
  1906	4.62747 5.37253
  1907	4.62747 5.37253
  1908	4.62747 5.37253
  1909	4.62747 5.37253
  1910	4.62746 5.37254
  1911	4.62746 5.37254
  1912	4.62746 5.37254
  1913	4.62746 5.37254
  1914	4.62746 5.37254
  1915	4.62746 5.37254
  1916	4.62745 5.37255
  1917	4.62745 5.37255
  1918	4.62745 5.37255
  1919	4.62745 5.37255
  1920	4.62745 5.37255
  1921	4.62745 5.37255
  1922	4.62744 5.37256
  1923	4.62744 5.37256
  1924	4.62744 5.37256
  1925	4.62744 5.37256
  1926	4.62744 5.37256
  1927	4.62744 5.37256
  1928	4.62743 5.37257
  1929	4.62743 5.37257
  1930	4.62743 5.37257
  1931	4.62743 5.37257
  1932	4.62743 5.37257
  1933	4.62743 5.37257
  1934	4.62743 5.37258
  1935	4.62742 5.37258
  1936	4.62742 5.37258
  1937	4.62742 5.37258
  1938	4.62742 5.37258
  1939	4.62742 5.37258
  1940	4.62742 5.37259
  1941	4.62741 5.37259
  1942	4.62741 5.37259
  1943	4.62741 5.37259
  1944	4.62741 5.37259
  1945	4.62741 5.37259
  1946	4.62741 5.3726
  1947	4.6274 5.3726
  1948	4.6274 5.3726
  1949	4.6274 5.3726
  1950	4.6274 5.3726
  1951	4.6274 5.3726
  1952	4.6274 5.37261
  1953	4.62739 5.37261
  1954	4.62739 5.37261
  1955	4.62739 5.37261
  1956	4.62739 5.37261
  1957	4.62739 5.37261
  1958	4.62739 5.37261
  1959	4.62738 5.37262
  1960	4.62738 5.37262
  1961	4.62738 5.37262
  1962	4.62738 5.37262
  1963	4.62738 5.37262
  1964	4.62738 5.37262
  1965	4.62737 5.37263
  1966	4.62737 5.37263
  1967	4.62737 5.37263
  1968	4.62737 5.37263
  1969	4.62737 5.37263
  1970	4.62737 5.37263
  1971	4.62736 5.37264
  1972	4.62736 5.37264
  1973	4.62736 5.37264
  1974	4.62736 5.37264
  1975	4.62736 5.37264
  1976	4.62736 5.37264
  1977	4.62736 5.37265
  1978	4.62735 5.37265
  1979	4.62735 5.37265
  1980	4.62735 5.37265
  1981	4.62735 5.37265
  1982	4.62735 5.37265
  1983	4.62735 5.37266
  1984	4.62734 5.37266
  1985	4.62734 5.37266
  1986	4.62734 5.37266
  1987	4.62734 5.37266
  1988	4.62734 5.37266
  1989	4.62734 5.37266
  1990	4.62733 5.37267
  1991	4.62733 5.37267
  1992	4.62733 5.37267
  1993	4.62733 5.37267
  1994	4.62733 5.37267
  1995	4.62733 5.37267
  1996	4.62733 5.37268
  1997	4.62732 5.37268
  1998	4.62732 5.37268
  1999	4.62732 5.37268
  2000	4.62732 5.37268
